Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.;
10.08.2025 18:25:17;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06821;
10.08.2025 18:31:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06822;
10.08.2025 18:31:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06822;
10.08.2025 18:42:04;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06823;
10.08.2025 19:16:08;-7,00;Erw. Tageskarte;1;Bar;06824;
10.08.2025 19:16:08;-7,00;Erw. Tageskarte;1;Bar;06824;
10.08.2025 19:16:08;-7,00;Erw. Tageskarte;1;Bar;06824;
10.08.2025 19:16:08;-7,00;Erw. Tageskarte;1;Bar;06824;
10.08.2025 19:16:18;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06825;
10.08.2025 19:16:18;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06825;
10.08.2025 19:17:21;7,00;Erw. Tageskarte;1;EC-Cash;06826;
10.08.2025 19:17:21;7,00;Erw. Tageskarte;1;EC-Cash;06826;
10.08.2025 19:17:21;7,00;Erw. Tageskarte;1;EC-Cash;06826;
10.08.2025 19:17:21;7,00;Erw. Tageskarte;1;EC-Cash;06826;
10.08.2025 19:17:21;7,00;Erw. Tageskarte;1;EC-Cash;06826;
10.08.2025 19:21:02;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;06827;
10.08.2025 19:32:11;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06828;
10.08.2025 19:32:35;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06829;
10.08.2025 19:32:35;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06829;
10.08.2025 19:32:35;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06829;
10.08.2025 19:32:35;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06829;
10.08.2025 19:34:12;-7,00;Erw. Tageskarte;1;Bar;06830;
10.08.2025 19:34:12;-7,00;Erw. Tageskarte;1;Bar;06830;
10.08.2025 19:41:43;-1.683,50;Entnahme: Entnahme;1;Bar;06831;
11.08.2025 10:00:10;7,00;Erw. Tageskarte;1;Bar;06832;
11.08.2025 10:00:10;7,00;Erw. Tageskarte;1;Bar;06832;
11.08.2025 10:01:32;7,00;Erw. Tageskarte;1;Bar;06833;
11.08.2025 10:01:54;4,50;Kind Tageskarte;1;Bar;06834;
11.08.2025 10:03:31;7,00;Erw. Tageskarte;1;Bar;06835;
11.08.2025 10:04:22;18,00;Fam Tageskarte;1;Bar;06836;
11.08.2025 10:07:07;7,00;Erw. Tageskarte;1;Bar;06837;
11.08.2025 10:07:53;7,00;Erw. Tageskarte;1;Bar;06838;
11.08.2025 10:07:53;4,50;Kind Tageskarte;1;Bar;06838;
11.08.2025 10:08:29;7,00;Erw. Tageskarte;1;Bar;06839;
11.08.2025 10:15:50;7,00;Erw. Tageskarte;1;Bar;06840;
11.08.2025 10:15:50;7,00;Erw. Tageskarte;1;Bar;06840;
11.08.2025 10:23:46;4,50;Kind Tageskarte;1;Bar;06841;
11.08.2025 10:23:46;7,00;Erw. Tageskarte;1;Bar;06841;
11.08.2025 10:30:21;4,50;Kind Tageskarte;1;Bar;06842;
11.08.2025 10:31:05;4,50;Kind Tageskarte;1;Bar;06843;
11.08.2025 10:31:05;4,50;Kind Tageskarte;1;Bar;06843;
11.08.2025 10:36:03;18,00;Fam Tageskarte;1;Bar;06844;
11.08.2025 10:36:30;7,00;Erw. Tageskarte;1;Bar;06845;
11.08.2025 10:36:30;7,00;Erw. Tageskarte;1;Bar;06845;
11.08.2025 10:41:26;4,50;Kind Tageskarte;1;EC-Cash;06846;
11.08.2025 10:41:26;7,00;Erw. Tageskarte;1;EC-Cash;06846;
11.08.2025 10:41:26;4,50;Kind Tageskarte;1;EC-Cash;06846;
11.08.2025 10:47:06;7,00;Erw. Tageskarte;1;Bar;06847;
11.08.2025 10:47:06;7,00;Erw. Tageskarte;1;Bar;06847;
11.08.2025 10:47:50;7,00;Erw. Tageskarte;1;EC-Cash;06848;
11.08.2025 10:47:50;4,50;Kind Tageskarte;1;EC-Cash;06848;
11.08.2025 10:47:50;4,50;Kind Tageskarte;1;EC-Cash;06848;
11.08.2025 10:49:03;7,00;Erw. Tageskarte;1;EC-Cash;06849;
11.08.2025 10:49:03;4,50;Kind Tageskarte;1;EC-Cash;06849;
11.08.2025 10:53:27;7,00;Erw. Tageskarte;1;EC-Cash;06850;
11.08.2025 10:53:27;4,50;Kind Tageskarte;1;EC-Cash;06850;
11.08.2025 10:56:05;18,00;Fam Tageskarte;1;EC-Cash;06851;
11.08.2025 10:58:33;7,00;Erw. Tageskarte;1;Bar;06852;
11.08.2025 10:59:14;7,00;Erw. Tageskarte;1;EC-Cash;06853;
11.08.2025 11:01:50;7,00;Erw. Tageskarte;1;Bar;06854;
11.08.2025 11:04:12;7,00;Erw. Tageskarte;1;Bar;06855;
11.08.2025 11:04:12;4,50;Kind Tageskarte;1;Bar;06855;
11.08.2025 11:06:42;7,00;Erw. Tageskarte;1;Bar;06856;
11.08.2025 11:06:42;4,50;Kind Tageskarte;1;Bar;06856;
11.08.2025 11:07:18;7,00;Erw. Tageskarte;1;Bar;06857;
11.08.2025 11:07:18;4,50;Kind Tageskarte;1;Bar;06857;
11.08.2025 11:20:53;7,00;Erw. Tageskarte;1;Bar;06858;
11.08.2025 11:20:53;7,00;Erw. Tageskarte;1;Bar;06858;
11.08.2025 11:23:17;7,00;Erw. Tageskarte;1;Bar;06859;
11.08.2025 11:23:17;4,50;Kind Tageskarte;1;Bar;06859;
11.08.2025 11:24:31;18,00;Fam Tageskarte;1;Bar;06860;
11.08.2025 11:27:11;115,00;Saisonkarte Familie 3W;1;EC-Cash;06861;
11.08.2025 11:28:24;4,50;Kind Tageskarte;1;EC-Cash;06862;
11.08.2025 11:28:24;4,50;Kind Tageskarte;1;EC-Cash;06862;
11.08.2025 11:28:24;7,00;Erw. Tageskarte;1;EC-Cash;06862;
11.08.2025 11:29:35;4,50;Kind Tageskarte;1;Bar;06863;
11.08.2025 11:29:51;4,50;Kind Tageskarte;1;Bar;06864;
11.08.2025 11:30:04;4,50;Kind Tageskarte;1;Bar;06865;
11.08.2025 11:30:38;7,00;Erw. Tageskarte;1;Bar;06866;
11.08.2025 11:30:38;4,50;Kind Tageskarte;1;Bar;06866;
11.08.2025 11:30:38;4,50;Kind Tageskarte;1;Bar;06866;
11.08.2025 11:32:20;7,00;Erw. Tageskarte;1;Bar;06867;
11.08.2025 11:33:42;7,00;Erw. Tageskarte;1;Bar;06868;
11.08.2025 11:33:42;4,50;Kind Tageskarte;1;Bar;06868;
11.08.2025 11:34:41;7,00;Erw. Tageskarte;1;Bar;06869;
11.08.2025 11:34:41;4,50;Kind Tageskarte;1;Bar;06869;
11.08.2025 11:35:01;4,50;Kind Tageskarte;1;Bar;06870;
11.08.2025 11:35:57;7,00;Erw. Tageskarte;1;Bar;06871;
11.08.2025 11:35:57;4,50;Kind Tageskarte;1;Bar;06871;
11.08.2025 11:35:57;4,50;Kind Tageskarte;1;Bar;06871;
11.08.2025 11:37:44;7,00;Erw. Tageskarte;1;EC-Cash;06872;
11.08.2025 11:37:44;4,50;Kind Tageskarte;1;EC-Cash;06872;
11.08.2025 11:37:44;4,50;Kind Tageskarte;1;EC-Cash;06872;
11.08.2025 11:37:52;4,50;Kind Tageskarte;1;Bar;06873;
11.08.2025 11:44:44;37,00;Zehnerkarte    Ermäßigt;1;Bar;06874;
11.08.2025 11:45:43;7,00;Erw. Tageskarte;1;Bar;06875;
11.08.2025 11:45:50;7,00;Erw. Tageskarte;1;Bar;06876;
11.08.2025 11:47:37;7,00;Erw. Tageskarte;1;EC-Cash;06877;
11.08.2025 11:47:37;4,50;Kind Tageskarte;1;EC-Cash;06877;
11.08.2025 11:47:37;4,50;Kind Tageskarte;1;EC-Cash;06877;
11.08.2025 11:48:09;60,00;Zehnerkarte Erwachsen;1;Bar;06878;
11.08.2025 11:51:04;7,00;Erw. Tageskarte;1;Bar;06879;
11.08.2025 11:52:42;7,00;Erw. Tageskarte;1;Bar;06880;
11.08.2025 11:57:11;4,50;Kind Tageskarte;1;Bar;06881;
11.08.2025 11:57:11;7,00;Erw. Tageskarte;1;Bar;06881;
11.08.2025 11:57:11;7,00;Erw. Tageskarte;1;Bar;06881;
11.08.2025 11:58:12;7,00;Erw. Tageskarte;1;Bar;06882;
11.08.2025 11:58:12;7,00;Erw. Tageskarte;1;Bar;06882;
11.08.2025 12:05:08;7,00;Erw. Tageskarte;1;Bar;06883;
11.08.2025 12:05:08;4,50;Kind Tageskarte;1;Bar;06883;
11.08.2025 12:05:08;4,50;Kind Tageskarte;1;Bar;06883;
11.08.2025 12:07:14;7,00;Erw. Tageskarte;1;Bar;06884;
11.08.2025 12:07:14;4,50;Kind Tageskarte;1;Bar;06884;
11.08.2025 12:07:14;4,50;Kind Tageskarte;1;Bar;06884;
11.08.2025 12:12:31;4,50;Kind Tageskarte;1;Bar;06885;
11.08.2025 12:12:48;7,00;Erw. Tageskarte;1;Bar;06886;
11.08.2025 12:14:28;7,00;Erw. Tageskarte;1;Bar;06887;
11.08.2025 12:14:28;7,00;Erw. Tageskarte;1;Bar;06887;
11.08.2025 12:16:39;4,50;Kind Tageskarte;1;Bar;06888;
11.08.2025 12:16:39;7,00;Erw. Tageskarte;1;Bar;06888;
11.08.2025 12:16:39;4,50;Kind Tageskarte;1;Bar;06888;
11.08.2025 12:18:03;7,00;Erw. Tageskarte;1;Bar;06889;
11.08.2025 12:20:34;4,50;Kind Tageskarte;1;Bar;06890;
11.08.2025 12:20:42;4,50;Kind Tageskarte;1;Bar;06891;
11.08.2025 12:21:29;18,00;Fam Tageskarte;1;Bar;06892;
11.08.2025 12:24:17;4,50;Kind Tageskarte;1;Bar;06893;
11.08.2025 12:24:42;4,50;Kind Tageskarte;1;Bar;06894;
11.08.2025 12:25:04;7,00;Erw. Tageskarte;1;Bar;06895;
11.08.2025 12:25:43;7,00;Erw. Tageskarte;1;Bar;06896;
11.08.2025 12:25:43;4,50;Kind Tageskarte;1;Bar;06896;
11.08.2025 12:25:43;7,00;Erw. Tageskarte;1;Bar;06896;
11.08.2025 12:26:34;18,00;Fam Tageskarte;1;Bar;06897;
11.08.2025 12:27:21;18,00;Fam Tageskarte;1;Bar;06898;
11.08.2025 12:27:21;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;06898;
11.08.2025 12:28:03;4,50;Kind Tageskarte;1;Bar;06899;
11.08.2025 12:29:39;4,50;Kind Tageskarte;1;Bar;06900;
11.08.2025 12:29:39;4,50;Kind Tageskarte;1;Bar;06900;
11.08.2025 12:29:39;4,50;Kind Tageskarte;1;Bar;06900;
11.08.2025 12:30:40;7,00;Erw. Tageskarte;1;Bar;06901;
11.08.2025 12:30:40;7,00;Erw. Tageskarte;1;Bar;06901;
11.08.2025 12:34:49;18,00;Fam Tageskarte;1;Bar;06902;
11.08.2025 12:34:49;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;06902;
11.08.2025 12:40:00;7,00;Erw. Tageskarte;1;Bar;06903;
11.08.2025 12:40:40;7,00;Erw. Tageskarte;1;Bar;06904;
11.08.2025 12:40:40;4,50;Kind Tageskarte;1;Bar;06904;
11.08.2025 12:42:16;7,00;Erw. Tageskarte;1;Bar;06905;
11.08.2025 12:42:43;7,00;Erw. Tageskarte;1;Bar;06906;
11.08.2025 12:42:43;4,50;Kind Tageskarte;1;Bar;06906;
11.08.2025 12:42:43;4,50;Kind Tageskarte;1;Bar;06906;
11.08.2025 12:46:24;4,50;Kind Tageskarte;1;Bar;06907;
11.08.2025 12:47:24;4,50;Kind Tageskarte;1;Bar;06908;
11.08.2025 12:47:24;7,00;Erw. Tageskarte;1;Bar;06908;
11.08.2025 12:47:24;4,50;Kind Tageskarte;1;Bar;06908;
11.08.2025 12:49:45;7,00;Erw. Tageskarte;1;Bar;06909;
11.08.2025 12:49:45;7,00;Erw. Tageskarte;1;Bar;06909;
11.08.2025 12:54:05;7,00;Erw. Tageskarte;1;Bar;06910;
11.08.2025 12:54:05;4,50;Kind Tageskarte;1;Bar;06910;
11.08.2025 12:54:05;4,50;Kind Tageskarte;1;Bar;06910;
11.08.2025 12:55:08;7,00;Erw. Tageskarte;1;Bar;06911;
11.08.2025 12:55:08;4,50;Kind Tageskarte;1;Bar;06911;
11.08.2025 12:55:08;4,50;Kind Tageskarte;1;Bar;06911;
11.08.2025 12:55:53;3,00;Wasserball;1;Bar;06912;
11.08.2025 12:57:47;4,50;Kind Tageskarte;1;Bar;06913;
11.08.2025 12:57:47;7,00;Erw. Tageskarte;1;Bar;06913;
11.08.2025 12:57:47;4,50;Kind Tageskarte;1;Bar;06913;
11.08.2025 12:59:09;7,00;Erw. Tageskarte;1;Bar;06914;
11.08.2025 12:59:09;7,00;Erw. Tageskarte;1;Bar;06914;
11.08.2025 13:02:02;4,50;Kind Tageskarte;1;Bar;06915;
11.08.2025 13:02:02;4,50;Kind Tageskarte;1;Bar;06915;
11.08.2025 13:02:43;7,00;Erw. Tageskarte;1;Bar;06916;
11.08.2025 13:02:43;4,50;Kind Tageskarte;1;Bar;06916;
11.08.2025 13:07:28;7,00;Erw. Tageskarte;1;Bar;06917;
11.08.2025 13:07:28;4,50;Kind Tageskarte;1;Bar;06917;
11.08.2025 13:08:14;4,50;Kind Tageskarte;1;Bar;06918;
11.08.2025 13:11:04;18,00;Fam Tageskarte;1;Bar;06919;
11.08.2025 13:11:41;4,50;Kind Tageskarte;1;Bar;06920;
11.08.2025 13:11:41;7,00;Erw. Tageskarte;1;Bar;06920;
11.08.2025 13:12:21;4,50;Kind Tageskarte;1;Bar;06921;
11.08.2025 13:13:45;7,00;Erw. Tageskarte;1;Bar;06922;
11.08.2025 13:13:45;4,50;Kind Tageskarte;1;Bar;06922;
11.08.2025 13:15:52;4,50;Kind Tageskarte;1;Bar;06923;
11.08.2025 13:19:27;18,00;Fam Tageskarte;1;EC-Cash;06924;
11.08.2025 13:21:00;7,00;Erw. Tageskarte;1;EC-Cash;06925;
11.08.2025 13:21:00;4,50;Kind Tageskarte;1;EC-Cash;06925;
11.08.2025 13:21:12;4,50;Kind Tageskarte;1;Bar;06926;
11.08.2025 13:24:36;4,50;Kind Tageskarte;1;Bar;06927;
11.08.2025 13:24:58;4,50;Kind Tageskarte;1;Bar;06928;
11.08.2025 13:28:21;18,00;Fam Tageskarte;1;EC-Cash;06929;
11.08.2025 13:28:21;7,00;Erw. Tageskarte;1;EC-Cash;06929;
11.08.2025 13:28:27;7,00;Erw. Tageskarte;1;Bar;06930;
11.08.2025 13:29:47;0,00;Freikarte sonstige (sammeln);1;Bar;06931;
11.08.2025 13:31:12;4,50;Kind Tageskarte;1;Bar;06932;
11.08.2025 13:31:12;7,00;Erw. Tageskarte;1;Bar;06932;
11.08.2025 13:32:47;4,50;Kind Tageskarte;1;Bar;06933;
11.08.2025 13:32:47;4,50;Kind Tageskarte;1;Bar;06933;
11.08.2025 13:32:47;4,50;Kind Tageskarte;1;Bar;06933;
11.08.2025 13:32:47;7,00;Erw. Tageskarte;1;Bar;06933;
11.08.2025 13:32:47;7,00;Erw. Tageskarte;1;Bar;06933;
11.08.2025 13:33:10;7,00;Erw. Tageskarte;1;Bar;06934;
11.08.2025 13:33:10;4,50;Kind Tageskarte;1;Bar;06934;
11.08.2025 13:33:10;4,50;Kind Tageskarte;1;Bar;06934;
11.08.2025 13:33:47;18,00;Fam Tageskarte;1;EC-Cash;06935;
11.08.2025 13:38:21;60,00;Zehnerkarte Erwachsen;1;Bar;06936;
11.08.2025 13:38:21;4,50;Kind Tageskarte;1;Bar;06936;
11.08.2025 13:39:47;4,50;Kind Tageskarte;1;Bar;06937;
11.08.2025 13:39:47;7,00;Erw. Tageskarte;1;Bar;06937;
11.08.2025 13:39:47;4,50;Kind Tageskarte;1;Bar;06937;
11.08.2025 13:39:47;4,50;Kind Tageskarte;1;Bar;06937;
11.08.2025 13:42:02;7,00;Erw. Tageskarte;1;Bar;06938;
11.08.2025 13:42:06;7,00;Erw. Tageskarte;1;Bar;06939;
11.08.2025 13:42:06;7,00;Erw. Tageskarte;1;Bar;06939;
11.08.2025 13:42:47;0,00;Kleinkind            - Besucher -;1;Bar;06940;
11.08.2025 13:46:11;7,00;Erw. Tageskarte;1;Bar;06941;
11.08.2025 13:46:11;7,00;Erw. Tageskarte;1;Bar;06941;
11.08.2025 13:49:10;18,00;Fam Tageskarte;1;EC-Cash;06942;
11.08.2025 13:49:47;37,00;Zehnerkarte    Ermäßigt;1;Bar;06943;
11.08.2025 13:51:27;7,00;Erw. Tageskarte;1;Bar;06944;
11.08.2025 13:51:27;4,50;Kind Tageskarte;1;Bar;06944;
11.08.2025 13:55:28;7,00;Erw. Tageskarte;1;Bar;06945;
11.08.2025 13:56:31;7,00;Erw. Tageskarte;1;Bar;06946;
11.08.2025 13:56:31;4,50;Kind Tageskarte;1;Bar;06946;
11.08.2025 13:56:31;4,50;Kind Tageskarte;1;Bar;06946;
11.08.2025 13:58:21;4,50;Kind Tageskarte;1;EC-Cash;06947;
11.08.2025 13:58:21;4,50;Kind Tageskarte;1;EC-Cash;06947;
11.08.2025 13:58:21;7,00;Erw. Tageskarte;1;EC-Cash;06947;
11.08.2025 14:01:12;7,00;Erw. Tageskarte;1;Bar;06948;
11.08.2025 14:07:19;7,00;Erw. Tageskarte;1;Bar;06949;
11.08.2025 14:07:19;4,50;Kind Tageskarte;1;Bar;06949;
11.08.2025 14:08:12;7,00;Erw. Tageskarte;1;Bar;06950;
11.08.2025 14:08:12;4,50;Kind Tageskarte;1;Bar;06950;
11.08.2025 14:08:36;18,00;Fam Tageskarte;1;Bar;06951;
11.08.2025 14:10:11;18,00;Fam Tageskarte;1;Bar;06952;
11.08.2025 14:14:59;4,50;Kind Tageskarte;1;Bar;06953;
11.08.2025 14:14:59;7,00;Erw. Tageskarte;1;Bar;06953;
11.08.2025 14:14:59;4,50;Kind Tageskarte;1;Bar;06953;
11.08.2025 14:15:57;18,00;Fam Tageskarte;1;Bar;06954;
11.08.2025 14:17:07;4,50;Kind Tageskarte;1;Bar;06955;
11.08.2025 14:17:07;7,00;Erw. Tageskarte;1;Bar;06955;
11.08.2025 14:17:55;15,00;RGA Familienkart 15 €;1;Bar;06956;
11.08.2025 14:18:26;7,00;Erw. Tageskarte;1;Bar;06957;
11.08.2025 14:18:46;4,50;Kind Tageskarte;1;Bar;06958;
11.08.2025 14:19:07;4,50;Kind Tageskarte;1;Bar;06959;
11.08.2025 14:19:56;7,00;Erw. Tageskarte;1;Bar;06960;
11.08.2025 14:19:56;4,50;Kind Tageskarte;1;Bar;06960;
11.08.2025 14:19:56;4,50;Kind Tageskarte;1;Bar;06960;
11.08.2025 14:20:29;7,00;Erw. Tageskarte;1;Bar;06961;
11.08.2025 14:21:02;7,00;Erw. Tageskarte;1;Bar;06962;
11.08.2025 14:21:02;4,50;Kind Tageskarte;1;Bar;06962;
11.08.2025 14:21:02;4,50;Kind Tageskarte;1;Bar;06962;
11.08.2025 14:21:51;7,00;Erw. Tageskarte;1;Bar;06963;
11.08.2025 14:21:51;4,50;Kind Tageskarte;1;Bar;06963;
11.08.2025 14:22:23;7,00;Erw. Tageskarte;1;Bar;06964;
11.08.2025 14:22:23;4,50;Kind Tageskarte;1;Bar;06964;
11.08.2025 14:22:23;4,50;Kind Tageskarte;1;Bar;06964;
11.08.2025 14:22:27;4,50;Kind Tageskarte;1;Bar;06965;
11.08.2025 14:22:38;4,50;Kind Tageskarte;1;Bar;06966;
11.08.2025 14:23:00;4,50;Kind Tageskarte;1;Bar;06967;
11.08.2025 14:23:19;4,50;Kind Tageskarte;1;Bar;06968;
11.08.2025 14:23:57;7,00;Erw. Tageskarte;1;Bar;06969;
11.08.2025 14:24:52;7,00;Erw. Tageskarte;1;Bar;06970;
11.08.2025 14:24:52;4,50;Kind Tageskarte;1;Bar;06970;
11.08.2025 14:25:51;4,50;Kind Tageskarte;1;EC-Cash;06971;
11.08.2025 14:25:51;7,00;Erw. Tageskarte;1;EC-Cash;06971;
11.08.2025 14:28:14;18,00;Fam Tageskarte;1;EC-Cash;06972;
11.08.2025 14:30:02;7,00;Erw. Tageskarte;1;Bar;06973;
11.08.2025 14:30:02;4,50;Kind Tageskarte;1;Bar;06973;
11.08.2025 14:31:24;4,50;Kind Tageskarte;1;Bar;06974;
11.08.2025 14:31:53;7,00;Erw. Tageskarte;1;Bar;06975;
11.08.2025 14:32:17;4,50;Kind Tageskarte;1;Bar;06976;
11.08.2025 14:32:22;4,50;Kind Tageskarte;1;Bar;06977;
11.08.2025 14:32:45;4,50;Kind Tageskarte;1;Bar;06978;
11.08.2025 14:33:39;4,50;Kind Tageskarte;1;Bar;06979;
11.08.2025 14:36:19;7,00;Erw. Tageskarte;1;Bar;06980;
11.08.2025 14:36:19;4,50;Kind Tageskarte;1;Bar;06980;
11.08.2025 14:36:19;4,50;Kind Tageskarte;1;Bar;06980;
11.08.2025 14:38:17;3,00;Wasserball;1;Bar;06981;
11.08.2025 14:39:49;7,00;Erw. Tageskarte;1;Bar;06982;
11.08.2025 14:39:49;7,00;Erw. Tageskarte;1;Bar;06982;
11.08.2025 14:40:20;4,50;Kind Tageskarte;1;Bar;06983;
11.08.2025 14:40:57;4,50;Kind Tageskarte;1;Bar;06984;
11.08.2025 14:41:22;4,50;Kind Tageskarte;1;Bar;06985;
11.08.2025 14:41:22;7,00;Erw. Tageskarte;1;Bar;06985;
11.08.2025 14:43:36;18,00;Fam Tageskarte;1;EC-Cash;06986;
11.08.2025 14:44:56;0,00;Frei;1;Bar;06987;
11.08.2025 14:44:56;15,00;RGA Familienkart 15 €;1;Bar;06987;
11.08.2025 14:44:56;0,00;Frei;1;Bar;06987;
11.08.2025 14:47:24;7,00;Erw. Tageskarte;1;Bar;06988;
11.08.2025 14:49:32;4,50;Kind Tageskarte;1;Bar;06989;
11.08.2025 14:49:41;4,50;Kind Tageskarte;1;Bar;06990;
11.08.2025 14:51:06;7,00;Erw. Tageskarte;1;EC-Cash;06991;
11.08.2025 14:51:06;4,50;Kind Tageskarte;1;EC-Cash;06991;
11.08.2025 14:51:06;4,50;Kind Tageskarte;1;EC-Cash;06991;
11.08.2025 14:51:33;4,50;Kind Tageskarte;1;Bar;06992;
11.08.2025 14:51:52;4,50;Kind Tageskarte;1;Bar;06993;
11.08.2025 14:52:22;4,50;Kind Tageskarte;1;Bar;06994;
11.08.2025 14:53:09;7,00;Erw. Tageskarte;1;EC-Cash;06995;
11.08.2025 14:53:09;4,50;Kind Tageskarte;1;EC-Cash;06995;
11.08.2025 14:54:16;4,50;Kind Tageskarte;1;Bar;06996;
11.08.2025 14:54:16;4,50;Kind Tageskarte;1;Bar;06996;
11.08.2025 14:55:32;4,50;Kind Tageskarte;1;Bar;06997;
11.08.2025 14:55:42;4,50;Kind Tageskarte;1;Bar;06998;
11.08.2025 14:56:25;4,50;Kind Tageskarte;1;Bar;06999;
11.08.2025 14:57:10;7,00;Erw. Tageskarte;1;Bar;07000;
11.08.2025 14:58:54;18,00;Fam Tageskarte;1;Bar;07001;
11.08.2025 14:59:24;7,00;Erw. Tageskarte;1;Bar;07002;
11.08.2025 15:00:40;7,00;Erw. Tageskarte;1;Bar;07003;
11.08.2025 15:00:40;4,50;Kind Tageskarte;1;Bar;07003;
11.08.2025 15:00:40;4,50;Kind Tageskarte;1;Bar;07003;
11.08.2025 15:01:54;7,00;Erw. Tageskarte;1;Bar;07004;
11.08.2025 15:01:54;4,50;Kind Tageskarte;1;Bar;07004;
11.08.2025 15:02:19;7,00;Erw. Tageskarte;1;Bar;07005;
11.08.2025 15:03:03;7,00;Erw. Tageskarte;1;Bar;07006;
11.08.2025 15:03:03;7,00;Erw. Tageskarte;1;Bar;07006;
11.08.2025 15:07:29;18,00;Fam Tageskarte;1;EC-Cash;07007;
11.08.2025 15:08:06;7,00;Erw. Tageskarte;1;Bar;07008;
11.08.2025 15:08:25;7,00;Erw. Tageskarte;1;Bar;07009;
11.08.2025 15:11:39;18,00;Fam Tageskarte;1;Bar;07010;
11.08.2025 15:16:28;18,00;Fam Tageskarte;1;EC-Cash;07011;
11.08.2025 15:17:35;4,50;Kind Tageskarte;1;Bar;07012;
11.08.2025 15:22:26;4,50;Kind Tageskarte;1;Bar;07013;
11.08.2025 15:23:28;4,50;Kind Tageskarte;1;Bar;07014;
11.08.2025 15:23:48;4,50;Kind Tageskarte;1;Bar;07015;
11.08.2025 15:24:10;4,50;Kind Tageskarte;1;Bar;07016;
11.08.2025 15:24:14;7,00;Erw. Tageskarte;1;Bar;07017;
11.08.2025 15:24:37;4,50;Kind Tageskarte;1;Bar;07018;
11.08.2025 15:25:19;4,50;Kind Tageskarte;1;Bar;07019;
11.08.2025 15:26:08;4,00;Stadtpass bis 18 Jahre;1;Bar;07020;
11.08.2025 15:26:08;4,00;Stadtpass bis 18 Jahre;1;Bar;07020;
11.08.2025 15:26:08;4,50;Stadtpass ab 18 Jahre;1;Bar;07020;
11.08.2025 15:26:55;7,00;Erw. Tageskarte;1;EC-Cash;07021;
11.08.2025 15:26:55;4,50;Kind Tageskarte;1;EC-Cash;07021;
11.08.2025 15:26:55;4,50;Kind Tageskarte;1;EC-Cash;07021;
11.08.2025 15:27:21;7,00;Erw. Tageskarte;1;Bar;07022;
11.08.2025 15:27:21;7,00;Erw. Tageskarte;1;Bar;07022;
11.08.2025 15:28:24;18,00;Fam Tageskarte;1;EC-Cash;07023;
11.08.2025 15:29:11;4,50;Kind Tageskarte;1;Bar;07024;
11.08.2025 15:29:11;7,00;Erw. Tageskarte;1;Bar;07024;
11.08.2025 15:29:11;4,50;Kind Tageskarte;1;Bar;07024;
11.08.2025 15:30:55;7,00;Erw. Tageskarte;1;Bar;07025;
11.08.2025 15:30:55;4,50;Kind Tageskarte;1;Bar;07025;
11.08.2025 15:30:55;4,50;Kind Tageskarte;1;Bar;07025;
11.08.2025 15:33:19;7,00;Erw. Tageskarte;1;Bar;07026;
11.08.2025 15:34:36;7,00;Erw. Tageskarte;1;Bar;07027;
11.08.2025 15:34:36;7,00;Erw. Tageskarte;1;Bar;07027;
11.08.2025 15:34:55;18,00;Fam Tageskarte;1;Bar;07028;
11.08.2025 15:37:23;18,00;Fam Tageskarte;1;EC-Cash;07029;
11.08.2025 15:38:13;7,00;Erw. Tageskarte;1;Bar;07030;
11.08.2025 15:40:37;7,00;Erw. Tageskarte;1;Bar;07031;
11.08.2025 15:40:37;7,00;Erw. Tageskarte;1;Bar;07031;
11.08.2025 15:43:27;7,00;Erw. Tageskarte;1;Bar;07032;
11.08.2025 15:44:39;7,00;Erw. Tageskarte;1;Bar;07033;
11.08.2025 15:44:39;4,50;Kind Tageskarte;1;Bar;07033;
11.08.2025 15:44:39;4,50;Kind Tageskarte;1;Bar;07033;
11.08.2025 15:45:33;4,50;Kind Tageskarte;1;Bar;07034;
11.08.2025 15:46:11;4,50;Kind Tageskarte;1;Bar;07035;
11.08.2025 15:46:52;18,00;Fam Tageskarte;1;Bar;07036;
11.08.2025 15:49:55;18,00;Fam Tageskarte;1;Bar;07037;
11.08.2025 15:50:47;7,00;Erw. Tageskarte;1;Bar;07038;
11.08.2025 15:50:47;4,50;Kind Tageskarte;1;Bar;07038;
11.08.2025 15:51:29;7,00;Erw. Tageskarte;1;Bar;07039;
11.08.2025 15:54:15;7,00;Erw. Tageskarte;1;Bar;07040;
11.08.2025 15:55:17;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;EC-Cash;07041;
