Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.
18.07.2024 15:53:22;4,50;Kind Tageskarte;1;Bar;00861
18.07.2024 15:53:22;4,50;Kind Tageskarte;1;Bar;00861
18.07.2024 16:03:56;4,50;Kind Tageskarte;1;Bar;00862
18.07.2024 16:05:03;7,00;Erw. Tageskarte;1;Bar;00863
18.07.2024 16:19:10;4,50;Kind Tageskarte;1;Bar;00864
18.07.2024 16:23:16;4,50;Kind Tageskarte;1;Bar;00865
18.07.2024 16:23:16;7,00;Erw. Tageskarte;1;Bar;00865
18.07.2024 16:26:18;4,50;Kind Tageskarte;1;Bar;00866
18.07.2024 16:32:54;7,00;Erw. Tageskarte;1;Bar;00867
18.07.2024 16:34:34;4,50;Kind Tageskarte;1;Bar;00868
18.07.2024 16:34:34;4,50;Kind Tageskarte;1;Bar;00868
18.07.2024 16:40:41;4,50;Kind Tageskarte;1;Bar;00869
18.07.2024 16:40:41;4,50;Kind Tageskarte;1;Bar;00869
18.07.2024 16:43:08;7,00;Erw. Tageskarte;1;Bar;00870
18.07.2024 16:43:17;7,00;Erw. Tageskarte;1;Bar;00871
18.07.2024 16:43:49;7,00;Erw. Tageskarte;1;Bar;00872
18.07.2024 16:44:13;7,00;Erw. Tageskarte;1;Bar;00873
18.07.2024 16:44:13;7,00;Erw. Tageskarte;1;Bar;00873
18.07.2024 17:13:52;7,00;Erw. Tageskarte;1;Bar;00874
18.07.2024 17:13:52;7,00;Erw. Tageskarte;1;Bar;00874
18.07.2024 17:16:49;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00875
18.07.2024 17:17:28;7,00;Erw. Tageskarte;1;Bar;00876
18.07.2024 17:18:02;7,00;Erw. Tageskarte;1;Bar;00877
18.07.2024 17:20:07;7,00;Erw. Tageskarte;1;Bar;00878
18.07.2024 17:20:59;4,50;Kind Tageskarte;1;Bar;00879
18.07.2024 17:33:38;7,00;Erw. Tageskarte;1;Bar;00880
18.07.2024 17:33:38;7,00;Erw. Tageskarte;1;Bar;00880
18.07.2024 17:39:03;4,50;Kind Tageskarte;1;Bar;00881
18.07.2024 17:57:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00882
18.07.2024 17:57:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00882
18.07.2024 17:57:56;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00883
18.07.2024 17:58:22;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00884
18.07.2024 17:58:22;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00884
18.07.2024 17:59:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00885
18.07.2024 17:59:37;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00885
18.07.2024 18:02:29;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00886
18.07.2024 18:06:08;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00887
18.07.2024 18:06:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00887
18.07.2024 18:08:07;7,00;Erw. Tageskarte;1;Bar;00888
18.07.2024 18:08:07;7,00;Erw. Tageskarte;1;Bar;00888
18.07.2024 18:09:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00889
18.07.2024 18:09:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00889
18.07.2024 18:20:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00890
18.07.2024 18:30:08;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;00891
18.07.2024 18:30:32;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00892
18.07.2024 18:33:26;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00893
18.07.2024 18:33:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00893
18.07.2024 18:34:40;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00894
18.07.2024 18:34:40;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00894
18.07.2024 18:34:40;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00894
18.07.2024 19:28:19;-60,00;Saisonkarte ermäßigt;1;EC-Cash;00895
18.07.2024 19:31:49;-1.243,00;Entnahme: Entnahme;1;Bar;00896
19.07.2024 09:54:47;7,00;Erw. Tageskarte;1;Bar;00897
19.07.2024 09:54:47;7,00;Erw. Tageskarte;1;Bar;00897
19.07.2024 09:56:02;12,00;Schwimmflügel alle;1;Bar;00898
19.07.2024 09:56:48;7,00;Erw. Tageskarte;1;Bar;00899
19.07.2024 10:01:15;7,00;Erw. Tageskarte;1;Bar;00900
19.07.2024 10:01:15;7,00;Erw. Tageskarte;1;Bar;00900
19.07.2024 10:03:13;105,00;Saisonkarte Erwachsen;1;Bar;00901
19.07.2024 10:04:30;7,00;Erw. Tageskarte;1;Bar;00902
19.07.2024 10:06:12;7,00;Erw. Tageskarte;1;Bar;00903
19.07.2024 10:06:12;7,00;Erw. Tageskarte;1;Bar;00903
19.07.2024 10:06:43;7,00;Erw. Tageskarte;1;Bar;00904
19.07.2024 10:06:43;7,00;Erw. Tageskarte;1;Bar;00904
19.07.2024 10:06:43;7,00;Erw. Tageskarte;1;Bar;00904
19.07.2024 10:07:31;7,00;Erw. Tageskarte;1;Bar;00905
19.07.2024 10:07:31;4,50;Kind Tageskarte;1;Bar;00905
19.07.2024 10:07:31;4,50;Kind Tageskarte;1;Bar;00905
19.07.2024 10:19:52;18,00;Fam Tageskarte;1;Bar;00906
19.07.2024 10:24:51;7,00;Erw. Tageskarte;1;Bar;00907
19.07.2024 10:26:06;7,00;Erw. Tageskarte;1;Bar;00908
19.07.2024 10:34:27;4,50;Kind Tageskarte;1;Bar;00909
19.07.2024 10:34:27;7,00;Erw. Tageskarte;1;Bar;00909
19.07.2024 10:34:27;4,50;Kind Tageskarte;1;Bar;00909
19.07.2024 10:38:17;185,00;Saisonkarte Familie 6W;1;EC-Cash;00910
19.07.2024 10:39:21;7,00;Erw. Tageskarte;1;Bar;00911
19.07.2024 10:39:21;7,00;Erw. Tageskarte;1;Bar;00911
19.07.2024 10:41:29;18,00;Fam Tageskarte;1;Bar;00912
19.07.2024 10:43:37;7,00;Erw. Tageskarte;1;Bar;00913
19.07.2024 10:43:37;4,50;Kind Tageskarte;1;Bar;00913
19.07.2024 10:46:03;105,00;Saisonkarte Erwachsen;1;EC-Cash;00914
19.07.2024 10:48:36;4,50;Kind Tageskarte;1;Bar;00915
19.07.2024 10:48:36;7,00;Erw. Tageskarte;1;Bar;00915
19.07.2024 10:48:36;7,00;Erw. Tageskarte;1;Bar;00915
19.07.2024 10:51:55;7,00;Erw. Tageskarte;1;Bar;00916
19.07.2024 10:52:41;18,00;Fam Tageskarte;1;Bar;00917
19.07.2024 10:55:43;7,00;Erw. Tageskarte;1;Bar;00918
19.07.2024 10:55:54;4,50;Kind Tageskarte;1;Bar;00919
19.07.2024 10:57:13;18,00;Fam Tageskarte;1;Bar;00920
19.07.2024 10:58:56;18,00;Fam Tageskarte;1;Bar;00921
19.07.2024 11:00:19;7,00;Erw. Tageskarte;1;EC-Cash;00922
19.07.2024 11:00:19;7,00;Erw. Tageskarte;1;EC-Cash;00922
19.07.2024 11:05:26;4,50;Kind Tageskarte;1;Bar;00923
19.07.2024 11:06:42;7,00;Erw. Tageskarte;1;Bar;00924
19.07.2024 11:07:22;7,00;Erw. Tageskarte;1;Bar;00925
19.07.2024 11:08:25;7,00;Erw. Tageskarte;1;Bar;00926
19.07.2024 11:08:25;4,50;Kind Tageskarte;1;Bar;00926
19.07.2024 11:08:25;4,50;Kind Tageskarte;1;Bar;00926
19.07.2024 11:09:22;2,00;Wasserspritze;1;Bar;00927
19.07.2024 11:09:22;3,00;Wasserball;1;Bar;00927
19.07.2024 11:10:47;3,00;Wasserball;1;Bar;00928
19.07.2024 11:10:47;18,00;Fam Tageskarte;1;Bar;00928
19.07.2024 11:11:40;7,00;Erw. Tageskarte;1;Bar;00929
19.07.2024 11:13:31;7,00;Erw. Tageskarte;1;Bar;00930
19.07.2024 11:14:21;7,00;Erw. Tageskarte;1;Bar;00931
19.07.2024 11:14:21;4,50;Kind Tageskarte;1;Bar;00931
19.07.2024 11:18:53;7,00;Erw. Tageskarte;1;Bar;00932
19.07.2024 11:19:49;4,50;Kind Tageskarte;1;Bar;00933
19.07.2024 11:19:49;7,00;Erw. Tageskarte;1;Bar;00933
19.07.2024 11:23:55;7,00;Erw. Tageskarte;1;EC-Cash;00934
19.07.2024 11:23:55;7,00;Erw. Tageskarte;1;EC-Cash;00934
19.07.2024 11:24:41;4,50;Kind Tageskarte;1;Bar;00935
19.07.2024 11:28:29;7,00;Erw. Tageskarte;1;EC-Cash;00936
19.07.2024 11:29:31;7,00;Erw. Tageskarte;1;Bar;00937
19.07.2024 11:29:31;4,50;Kind Tageskarte;1;Bar;00937
19.07.2024 11:30:59;4,50;Stadtpass ab 18 Jahre;1;Bar;00938
19.07.2024 11:34:03;4,50;Kind Tageskarte;1;Bar;00939
19.07.2024 11:34:03;4,50;Kind Tageskarte;1;Bar;00939
19.07.2024 11:37:28;7,00;Erw. Tageskarte;1;Bar;00940
19.07.2024 11:37:28;4,50;Kind Tageskarte;1;Bar;00940
19.07.2024 11:39:36;4,50;Kind Tageskarte;1;Bar;00941
19.07.2024 11:43:21;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00942
19.07.2024 11:51:24;4,50;Kind Tageskarte;1;Bar;00943
19.07.2024 11:52:02;4,50;Kind Tageskarte;1;Bar;00944
19.07.2024 11:52:23;4,50;Kind Tageskarte;1;Bar;00945
19.07.2024 11:55:03;18,00;Fam Tageskarte;1;Bar;00946
19.07.2024 12:00:38;7,00;Erw. Tageskarte;1;Bar;00947
19.07.2024 12:01:01;18,00;Fam Tageskarte;1;Bar;00948
19.07.2024 12:01:44;60,00;Zehnerkarte Erwachsen;1;Bar;00949
19.07.2024 12:05:19;7,00;Erw. Tageskarte;1;Bar;00950
19.07.2024 12:05:19;4,50;Kind Tageskarte;1;Bar;00950
19.07.2024 12:08:43;18,00;Fam Tageskarte;1;Bar;00951
19.07.2024 12:09:17;4,00;Stadtpass bis 18 Jahre;1;Bar;00952
19.07.2024 12:09:17;4,50;Stadtpass ab 18 Jahre;1;Bar;00952
19.07.2024 12:09:59;4,50;Kind Tageskarte;1;Bar;00953
19.07.2024 12:10:33;4,50;Kind Tageskarte;1;Bar;00954
19.07.2024 12:12:03;4,50;Kind Tageskarte;1;EC-Cash;00955
19.07.2024 12:13:24;4,50;Kind Tageskarte;1;EC-Cash;00956
19.07.2024 12:13:24;7,00;Erw. Tageskarte;1;EC-Cash;00956
19.07.2024 12:14:26;7,00;Erw. Tageskarte;1;Bar;00957
19.07.2024 12:14:26;7,00;Erw. Tageskarte;1;Bar;00957
19.07.2024 12:19:05;18,00;Fam Tageskarte;1;Bar;00958
19.07.2024 12:25:01;4,00;Stadtpass bis 18 Jahre;1;Bar;00959
19.07.2024 12:25:01;4,50;Stadtpass ab 18 Jahre;1;Bar;00959
19.07.2024 12:25:01;7,00;Erw. Tageskarte;1;Bar;00959
19.07.2024 12:28:41;18,00;Fam Tageskarte;1;Bar;00960
19.07.2024 12:29:06;18,00;Fam Tageskarte;1;Bar;00961
19.07.2024 12:32:53;7,00;Erw. Tageskarte;1;Bar;00962
19.07.2024 12:33:20;7,00;Erw. Tageskarte;1;Bar;00963
19.07.2024 12:34:31;4,50;Kind Tageskarte;1;Bar;00964
19.07.2024 12:36:19;18,00;Fam Tageskarte;1;Bar;00965
19.07.2024 12:38:35;18,00;Fam Tageskarte;1;EC-Cash;00966
19.07.2024 12:40:36;7,00;Erw. Tageskarte;1;Bar;00967
19.07.2024 12:40:36;7,00;Erw. Tageskarte;1;Bar;00967
19.07.2024 12:41:50;18,00;Fam Tageskarte;1;Bar;00968
19.07.2024 12:42:22;4,50;Kind Tageskarte;1;Bar;00969
19.07.2024 12:49:53;7,00;Erw. Tageskarte;1;Bar;00970
19.07.2024 12:56:52;0,00;Freikart KiJUPa;1;Bar;00971
19.07.2024 12:56:52;7,00;Erw. Tageskarte;1;Bar;00971
19.07.2024 12:56:52;7,00;Erw. Tageskarte;1;Bar;00971
19.07.2024 12:57:31;4,50;Kind Tageskarte;1;Bar;00972
19.07.2024 12:57:57;4,50;Kind Tageskarte;1;Bar;00973
19.07.2024 12:58:50;37,00;Zehnerkarte    Ermäßigt;1;Bar;00974
19.07.2024 12:58:58;4,50;Kind Tageskarte;1;Bar;00975
19.07.2024 12:59:32;18,00;Fam Tageskarte;1;Bar;00976
19.07.2024 13:03:50;7,00;Erw. Tageskarte;1;Bar;00977
19.07.2024 13:03:50;4,50;Kind Tageskarte;1;Bar;00977
19.07.2024 13:07:08;18,00;Fam Tageskarte;1;Bar;00978
19.07.2024 13:08:32;4,50;Kind Tageskarte;1;Bar;00979
19.07.2024 13:09:00;4,50;Kind Tageskarte;1;Bar;00980
19.07.2024 13:09:09;4,50;Kind Tageskarte;1;Bar;00981
19.07.2024 13:14:29;7,00;Erw. Tageskarte;1;Bar;00982
19.07.2024 13:14:29;7,00;Erw. Tageskarte;1;Bar;00982
19.07.2024 13:17:11;7,00;Erw. Tageskarte;1;Bar;00983
19.07.2024 13:17:54;7,00;Erw. Tageskarte;1;Bar;00984
19.07.2024 13:18:11;4,50;Kind Tageskarte;1;Bar;00985
19.07.2024 13:18:33;7,00;Erw. Tageskarte;1;Bar;00986
19.07.2024 13:20:45;18,00;Fam Tageskarte;1;Bar;00987
19.07.2024 13:21:04;4,50;Kind Tageskarte;1;Bar;00988
19.07.2024 13:22:54;4,50;Kind Tageskarte;1;Bar;00989
19.07.2024 13:24:46;7,00;Erw. Tageskarte;1;Bar;00990
19.07.2024 13:24:46;4,50;Kind Tageskarte;1;Bar;00990
19.07.2024 13:26:07;18,00;Fam Tageskarte;1;Bar;00991
19.07.2024 13:27:19;18,00;Fam Tageskarte;1;Bar;00992
19.07.2024 13:29:15;4,50;Kind Tageskarte;1;Bar;00993
19.07.2024 13:29:31;4,50;Kind Tageskarte;1;Bar;00994
19.07.2024 13:31:32;7,00;Erw. Tageskarte;1;Bar;00995
19.07.2024 13:31:32;7,00;Erw. Tageskarte;1;Bar;00995
19.07.2024 13:31:59;4,50;Kind Tageskarte;1;Bar;00996
19.07.2024 13:32:25;4,50;Kind Tageskarte;1;Bar;00997
19.07.2024 13:32:34;7,00;Erw. Tageskarte;1;Bar;00998
19.07.2024 13:34:35;7,00;Erw. Tageskarte;1;Bar;00999
19.07.2024 13:35:15;7,00;Erw. Tageskarte;1;Bar;01000
19.07.2024 13:35:15;7,00;Erw. Tageskarte;1;Bar;01000
19.07.2024 13:36:29;7,00;Erw. Tageskarte;1;Bar;01001
19.07.2024 13:37:49;7,00;Erw. Tageskarte;1;Bar;01002
19.07.2024 13:37:49;4,50;Kind Tageskarte;1;Bar;01002
19.07.2024 13:38:45;4,50;Kind Tageskarte;1;Bar;01003
19.07.2024 13:38:45;7,00;Erw. Tageskarte;1;Bar;01003
19.07.2024 13:39:44;60,00;Zehnerkarte Erwachsen;1;EC-Cash;01004
19.07.2024 13:40:29;4,50;Kind Tageskarte;1;Bar;01005
19.07.2024 13:41:20;4,50;Kind Tageskarte;1;Bar;01006
19.07.2024 13:41:20;7,00;Erw. Tageskarte;1;Bar;01006
19.07.2024 13:42:04;7,00;Erw. Tageskarte;1;Bar;01007
19.07.2024 13:42:04;7,00;Erw. Tageskarte;1;Bar;01007
19.07.2024 13:45:55;7,00;Erw. Tageskarte;1;Bar;01008
19.07.2024 13:45:55;4,50;Kind Tageskarte;1;Bar;01008
19.07.2024 13:48:05;4,50;Kind Tageskarte;1;Bar;01009
19.07.2024 13:48:05;4,50;Kind Tageskarte;1;Bar;01009
19.07.2024 13:48:05;7,00;Erw. Tageskarte;1;Bar;01009
19.07.2024 13:50:59;4,50;Kind Tageskarte;1;Bar;01010
19.07.2024 13:50:59;4,50;Kind Tageskarte;1;Bar;01010
19.07.2024 13:51:56;7,00;Erw. Tageskarte;1;Bar;01011
19.07.2024 13:51:56;4,50;Kind Tageskarte;1;Bar;01011
19.07.2024 13:53:49;4,50;Kind Tageskarte;1;EC-Cash;01012
19.07.2024 13:53:49;7,00;Erw. Tageskarte;1;EC-Cash;01012
19.07.2024 13:54:33;4,50;Kind Tageskarte;1;Bar;01013
19.07.2024 13:55:22;7,00;Erw. Tageskarte;1;Bar;01014
19.07.2024 13:57:59;4,50;Kind Tageskarte;1;Bar;01015
19.07.2024 13:58:20;4,50;Kind Tageskarte;1;Bar;01016
19.07.2024 13:58:32;4,50;Kind Tageskarte;1;Bar;01017
19.07.2024 14:00:09;4,50;Kind Tageskarte;1;Bar;01018
19.07.2024 14:00:09;7,00;Erw. Tageskarte;1;Bar;01018
19.07.2024 14:01:42;18,00;Fam Tageskarte;1;Bar;01019
19.07.2024 14:03:54;7,00;Erw. Tageskarte;1;Bar;01020
19.07.2024 14:03:54;12,00;Schwimmflügel alle;1;Bar;01020
19.07.2024 14:03:54;7,00;Erw. Tageskarte;1;Bar;01020
19.07.2024 14:05:13;7,00;Erw. Tageskarte;1;Bar;01021
19.07.2024 14:05:30;7,00;Erw. Tageskarte;1;Bar;01022
19.07.2024 14:06:10;7,00;Erw. Tageskarte;1;Bar;01023
19.07.2024 14:06:10;4,50;Kind Tageskarte;1;Bar;01023
19.07.2024 14:06:10;4,50;Kind Tageskarte;1;Bar;01023
19.07.2024 14:06:58;18,00;Fam Tageskarte;1;Bar;01024
19.07.2024 14:08:06;18,00;Fam Tageskarte;1;EC-Cash;01025
19.07.2024 14:08:30;7,00;Erw. Tageskarte;1;Bar;01026
19.07.2024 14:10:15;18,00;Fam Tageskarte;1;Bar;01027
19.07.2024 14:10:51;4,50;Kind Tageskarte;1;Bar;01028
19.07.2024 14:10:51;7,00;Erw. Tageskarte;1;Bar;01028
19.07.2024 14:10:51;4,50;Kind Tageskarte;1;Bar;01028
19.07.2024 14:11:16;7,00;Erw. Tageskarte;1;Bar;01029
19.07.2024 14:11:16;7,00;Erw. Tageskarte;1;Bar;01029
19.07.2024 14:11:31;7,00;Erw. Tageskarte;1;Bar;01030
19.07.2024 14:12:01;4,50;Kind Tageskarte;1;Bar;01031
19.07.2024 14:12:01;7,00;Erw. Tageskarte;1;Bar;01031
19.07.2024 14:13:52;4,50;Kind Tageskarte;1;EC-Cash;01032
19.07.2024 14:13:52;7,00;Erw. Tageskarte;1;EC-Cash;01032
19.07.2024 14:16:57;3,00;Wasserball;1;Bar;01033
19.07.2024 14:17:30;4,50;Kind Tageskarte;1;Bar;01034
19.07.2024 14:17:30;7,00;Erw. Tageskarte;1;Bar;01034
19.07.2024 14:18:44;4,50;Kind Tageskarte;1;EC-Cash;01035
19.07.2024 14:18:44;7,00;Erw. Tageskarte;1;EC-Cash;01035
19.07.2024 14:19:38;4,50;Kind Tageskarte;1;EC-Cash;01036
19.07.2024 14:19:38;4,50;Kind Tageskarte;1;EC-Cash;01036
19.07.2024 14:19:38;7,00;Erw. Tageskarte;1;EC-Cash;01036
19.07.2024 14:20:06;7,00;Erw. Tageskarte;1;Bar;01037
19.07.2024 14:20:06;7,00;Erw. Tageskarte;1;Bar;01037
19.07.2024 14:25:28;7,00;Erw. Tageskarte;1;EC-Cash;01038
19.07.2024 14:28:22;7,00;Erw. Tageskarte;1;Bar;01039
19.07.2024 14:28:22;7,00;Erw. Tageskarte;1;Bar;01039
19.07.2024 14:34:49;7,00;Erw. Tageskarte;1;Bar;01040
19.07.2024 14:34:49;4,50;Kind Tageskarte;1;Bar;01040
19.07.2024 14:34:49;4,50;Kind Tageskarte;1;Bar;01040
19.07.2024 14:36:20;4,50;Kind Tageskarte;1;Bar;01041
19.07.2024 14:36:20;4,50;Kind Tageskarte;1;Bar;01041
19.07.2024 14:36:20;7,00;Erw. Tageskarte;1;Bar;01041
19.07.2024 14:36:20;37,00;Zehnerkarte    Ermäßigt;1;Bar;01041
19.07.2024 14:36:20;37,00;Zehnerkarte    Ermäßigt;1;Bar;01041
19.07.2024 14:36:20;37,00;Zehnerkarte    Ermäßigt;1;Bar;01041
19.07.2024 14:36:55;7,00;Erw. Tageskarte;1;Bar;01042
19.07.2024 14:37:14;7,00;Erw. Tageskarte;1;Bar;01043
19.07.2024 14:37:48;4,50;Kind Tageskarte;1;Bar;01044
19.07.2024 14:38:24;4,50;Kind Tageskarte;1;Bar;01045
19.07.2024 14:38:38;4,50;Kind Tageskarte;1;Bar;01046
19.07.2024 14:39:47;4,50;Kind Tageskarte;1;Bar;01047
19.07.2024 14:40:40;4,50;Kind Tageskarte;1;Bar;01048
19.07.2024 14:40:41;4,50;Kind Tageskarte;1;Bar;01048
19.07.2024 14:40:41;4,50;Kind Tageskarte;1;Bar;01048
19.07.2024 14:40:41;4,50;Kind Tageskarte;1;Bar;01048
19.07.2024 14:42:11;4,50;Kind Tageskarte;1;Bar;01049
19.07.2024 14:42:11;4,50;Kind Tageskarte;1;Bar;01049
19.07.2024 14:42:11;18,00;Fam Tageskarte;1;Bar;01049
19.07.2024 14:44:28;60,00;Zehnerkarte Erwachsen;1;EC-Cash;01050
19.07.2024 14:44:50;7,00;Erw. Tageskarte;1;Bar;01051
19.07.2024 14:44:50;4,50;Kind Tageskarte;1;Bar;01051
19.07.2024 14:45:26;7,00;Erw. Tageskarte;1;Bar;01052
19.07.2024 14:45:26;7,00;Erw. Tageskarte;1;Bar;01052
19.07.2024 14:46:34;7,00;Erw. Tageskarte;1;EC-Cash;01053
19.07.2024 14:46:34;7,00;Erw. Tageskarte;1;EC-Cash;01053
19.07.2024 14:46:56;7,00;Erw. Tageskarte;1;Bar;01054
19.07.2024 14:47:38;4,50;Kind Tageskarte;1;Bar;01055
19.07.2024 14:47:56;4,50;Kind Tageskarte;1;Bar;01056
19.07.2024 14:48:28;7,00;Erw. Tageskarte;1;Bar;01057
19.07.2024 14:48:28;7,00;Erw. Tageskarte;1;Bar;01057
19.07.2024 14:48:28;4,50;Kind Tageskarte;1;Bar;01057
19.07.2024 14:49:03;4,50;Kind Tageskarte;1;Bar;01058
19.07.2024 14:49:03;4,50;Kind Tageskarte;1;Bar;01058
19.07.2024 14:49:51;7,00;Erw. Tageskarte;1;EC-Cash;01059
19.07.2024 14:50:15;7,00;Erw. Tageskarte;1;Bar;01060
19.07.2024 14:50:15;4,50;Kind Tageskarte;1;Bar;01060
19.07.2024 14:50:15;4,50;Kind Tageskarte;1;Bar;01060
19.07.2024 14:51:22;4,50;Kind Tageskarte;1;Bar;01061
19.07.2024 14:51:58;7,00;Erw. Tageskarte;1;Bar;01062
19.07.2024 14:52:31;7,00;Erw. Tageskarte;1;Bar;01063
19.07.2024 14:53:27;4,50;Kind Tageskarte;1;EC-Cash;01064
19.07.2024 14:53:27;7,00;Erw. Tageskarte;1;EC-Cash;01064
19.07.2024 14:53:27;4,50;Kind Tageskarte;1;EC-Cash;01064
19.07.2024 14:54:20;4,50;Kind Tageskarte;1;Bar;01065
19.07.2024 14:54:41;4,50;Kind Tageskarte;1;Bar;01066
19.07.2024 14:55:01;4,50;Kind Tageskarte;1;Bar;01067
19.07.2024 14:55:54;7,00;Erw. Tageskarte;1;Bar;01068
19.07.2024 14:55:54;4,50;Kind Tageskarte;1;Bar;01068
19.07.2024 14:58:48;7,00;Erw. Tageskarte;1;Bar;01069
19.07.2024 14:59:04;7,00;Erw. Tageskarte;1;Bar;01070
19.07.2024 15:01:19;4,50;Kind Tageskarte;1;Bar;01071
19.07.2024 15:01:19;7,00;Erw. Tageskarte;1;Bar;01071
19.07.2024 15:01:19;4,50;Kind Tageskarte;1;Bar;01071
19.07.2024 15:01:19;4,50;Kind Tageskarte;1;Bar;01071
19.07.2024 15:01:51;4,50;Kind Tageskarte;1;Bar;01072
19.07.2024 15:04:11;4,50;Kind Tageskarte;1;Bar;01073
19.07.2024 15:04:11;7,00;Erw. Tageskarte;1;Bar;01073
19.07.2024 15:05:11;18,00;Fam Tageskarte;1;Bar;01074
19.07.2024 15:07:40;4,50;Kind Tageskarte;1;Bar;01075
19.07.2024 15:07:40;4,50;Kind Tageskarte;1;Bar;01075
19.07.2024 15:09:31;18,00;Fam Tageskarte;1;EC-Cash;01076
19.07.2024 15:12:20;7,00;Erw. Tageskarte;1;Bar;01077
19.07.2024 15:13:12;18,00;Fam Tageskarte;1;Bar;01078
19.07.2024 15:17:01;7,00;Erw. Tageskarte;1;Bar;01079
19.07.2024 15:17:43;7,00;Erw. Tageskarte;1;Bar;01080
19.07.2024 15:18:15;18,00;Fam Tageskarte;1;Bar;01081
19.07.2024 15:21:10;7,00;Erw. Tageskarte;1;Bar;01082
19.07.2024 15:23:22;7,00;Erw. Tageskarte;1;Bar;01083
19.07.2024 15:25:45;4,50;Kind Tageskarte;1;Bar;01084
19.07.2024 15:28:27;4,50;Kind Tageskarte;1;Bar;01085
19.07.2024 15:28:46;4,50;Kind Tageskarte;1;Bar;01086
19.07.2024 15:36:17;18,00;Fam Tageskarte;1;Bar;01087
19.07.2024 15:36:48;4,50;Kind Tageskarte;1;Bar;01088
19.07.2024 15:37:12;18,00;Fam Tageskarte;1;Bar;01089
19.07.2024 15:37:35;4,50;Kind Tageskarte;1;Bar;01090
19.07.2024 15:38:56;4,50;Kind Tageskarte;1;Bar;01091
19.07.2024 15:38:56;4,50;Kind Tageskarte;1;Bar;01091
19.07.2024 15:40:11;4,50;Kind Tageskarte;1;Bar;01092
19.07.2024 15:40:11;4,50;Kind Tageskarte;1;Bar;01092
19.07.2024 15:40:11;7,00;Erw. Tageskarte;1;Bar;01092
19.07.2024 15:40:58;4,50;Kind Tageskarte;1;Bar;01093
19.07.2024 15:40:58;7,00;Erw. Tageskarte;1;Bar;01093
19.07.2024 15:41:14;7,00;Erw. Tageskarte;1;Bar;01094
19.07.2024 15:41:55;7,00;Erw. Tageskarte;1;Bar;01095
19.07.2024 15:42:39;4,50;Kind Tageskarte;1;Bar;01096
19.07.2024 15:42:39;7,00;Erw. Tageskarte;1;Bar;01096
19.07.2024 15:47:44;4,50;Kind Tageskarte;1;Bar;01097
19.07.2024 15:49:09;7,00;Erw. Tageskarte;1;Bar;01098
19.07.2024 15:49:20;7,00;Erw. Tageskarte;1;Bar;01099
19.07.2024 15:50:04;18,00;Fam Tageskarte;1;Bar;01100
19.07.2024 15:50:04;4,50;Kind Tageskarte;1;Bar;01100
19.07.2024 15:55:44;7,00;Erw. Tageskarte;1;Bar;01101
19.07.2024 15:55:44;7,00;Erw. Tageskarte;1;Bar;01101
19.07.2024 15:55:44;7,00;Erw. Tageskarte;1;Bar;01101
19.07.2024 16:06:46;4,50;Kind Tageskarte;1;Bar;01102
19.07.2024 16:10:59;18,00;Fam Tageskarte;1;EC-Cash;01103
19.07.2024 16:11:27;7,00;Erw. Tageskarte;1;Bar;01104
19.07.2024 16:11:51;7,00;Erw. Tageskarte;1;Bar;01105
19.07.2024 16:19:05;18,00;Fam Tageskarte;1;Bar;01106
19.07.2024 16:20:50;4,50;Kind Tageskarte;1;Bar;01107
19.07.2024 16:22:58;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;01108
19.07.2024 16:23:29;7,00;Erw. Tageskarte;1;Bar;01109
19.07.2024 16:27:24;18,00;Fam Tageskarte;1;Bar;01110
19.07.2024 16:38:44;18,00;Fam Tageskarte;1;Bar;01111
19.07.2024 16:42:35;4,50;Kind Tageskarte;1;Bar;01112
19.07.2024 16:45:01;7,00;Erw. Tageskarte;1;Bar;01113
19.07.2024 16:48:48;7,00;Erw. Tageskarte;1;Bar;01114
19.07.2024 16:48:48;7,00;Erw. Tageskarte;1;Bar;01114
19.07.2024 16:51:22;4,50;Kind Tageskarte;1;Bar;01115
